transaction_id,account_id,transaction_amount,transaction_date,transaction_type,location,channel,login_attempts,account_balance,amount_anomaly,login_attempt_anomaly,channel_risk,high_debit_risk,low_bal_high_amount,anomaly_score,final_flag
TX001893,AC00192,767.41,2023-09-07,Debit,Fort Worth,ATM,1,12799.34,0,0,0,0,0,0,0
TX001894,AC00378,4.58,2023-10-19,Credit,Atlanta,Online,1,811.24,0,0,1,0,0,1,0
TX001895,AC00143,447.83,2023-08-15,Credit,Atlanta,Branch,1,13273.08,0,0,0,0,0,0,0
TX001896,AC00499,49.67,2023-02-20,Debit,Atlanta,Online,1,842.94,0,0,1,0,0,1,0
TX001897,AC00168,77.83,2023-12-27,Credit,Kansas City,Branch,1,2471.53,0,0,0,0,0,0,0
TX001898,AC00085,702.87,2023-06-07,Debit,Washington,ATM,1,1237.50,0,0,0,0,0,0,0
TX001899,AC00144,133.56,2023-01-24,Debit,Atlanta,Online,1,783.83,0,0,1,0,0,1,0
TX001900,AC00185,868.05,2023-01-12,Credit,San Diego,Online,1,3931.03,0,0,1,0,0,1,0
TX001901,AC00338,52.87,2023-03-31,Debit,Indianapolis,Branch,1,960.96,0,0,0,0,0,0,0
TX001902,AC00384,179.00,2023-09-06,Debit,Houston,ATM,1,7310.88,0,0,0,0,0,0,0
TX001903,AC00336,1168.26,2023-06-12,Credit,Philadelphia,Online,1,1385.74,0,0,1,0,0,1,0
TX001904,AC00003,384.11,2023-05-15,Debit,Fort Worth,ATM,1,7902.52,0,0,0,0,0,0,0
TX001905,AC00378,227.61,2023-08-07,Debit,Houston,Online,1,4405.28,0,0,1,0,0,1,0
TX001906,AC00217,40.83,2023-08-16,Debit,Indianapolis,ATM,1,3944.12,0,0,0,0,0,0,0
TX001907,AC00280,19.76,2023-03-31,Debit,Nashville,ATM,1,1523.04,0,0,0,0,0,0,0
TX001908,AC00184,484.24,2023-05-29,Debit,Raleigh,Branch,1,8042.30,0,0,0,0,0,0,0
TX001909,AC00456,494.66,2023-06-19,Debit,Houston,Online,1,5531.93,0,0,1,0,0,1,0
TX001910,AC00151,301.47,2023-01-26,Debit,Colorado Springs,Branch,1,560.73,0,0,0,0,0,0,0
TX001911,AC00366,199.09,2023-05-19,Debit,Detroit,Online,1,1658.52,0,0,1,0,0,1,0
TX001912,AC00383,38.95,2023-10-18,Debit,Los Angeles,Online,1,731.52,0,0,1,0,0,1,0
TX001913,AC00076,515.94,2023-12-22,Debit,San Francisco,ATM,1,1389.89,0,0,0,0,0,0,0
TX001914,AC00290,41.93,2023-02-13,Debit,Fresno,ATM,1,5081.26,0,0,0,0,0,0,0
TX001915,AC00347,137.84,2023-11-13,Debit,Omaha,ATM,1,1000.35,0,0,0,0,0,0,0
TX001916,AC00034,95.35,2023-07-26,Debit,Chicago,Online,1,1639.90,0,0,1,0,0,1,0
TX001917,AC00373,93.14,2023-01-02,Debit,Memphis,Online,1,5473.82,0,0,1,0,0,1,0
TX001918,AC00382,1427.71,2023-01-24,Debit,New York,Branch,1,1729.26,1,0,0,1,0,2,0
TX001919,AC00463,79.33,2023-12-06,Credit,Las Vegas,Online,1,14798.10,0,0,1,0,0,1,0
TX001920,AC00030,76.89,2023-05-10,Debit,Chicago,ATM,1,7374.26,0,0,0,0,0,0,0
TX001921,AC00431,233.71,2023-03-13,Debit,Jacksonville,Online,1,1231.98,0,0,1,0,0,1,0
TX001922,AC00243,14.92,2023-05-22,Debit,Las Vegas,Branch,1,6611.26,0,0,0,0,0,0,0
TX001923,AC00499,242.17,2023-06-08,Debit,Jacksonville,ATM,1,883.72,0,0,0,0,0,0,0
TX001924,AC00065,122.98,2023-07-24,Debit,Jacksonville,Online,1,5055.99,0,0,1,0,0,1,0
TX001925,AC00492,129.35,2023-08-28,Debit,Las Vegas,ATM,1,7166.88,0,0,0,0,0,0,0
TX001926,AC00062,138.33,2023-07-07,Debit,Dallas,Online,1,232.56,0,0,1,0,0,1,0
TX001927,AC00026,39.31,2023-10-30,Debit,Portland,Online,1,1236.38,0,0,1,0,0,1,0
TX001928,AC00201,91.85,2023-10-16,Debit,Seattle,Online,1,802.09,0,0,1,0,0,1,0
TX001929,AC00377,277.70,2023-06-22,Debit,Nashville,Branch,1,1423.20,0,0,0,0,0,0,0
TX001930,AC00269,114.03,2023-11-24,Debit,Portland,ATM,1,13388.56,0,0,0,0,0,0,0
TX001931,AC00239,302.63,2023-02-28,Credit,San Jose,Branch,1,2801.28,0,0,0,0,0,0,0
TX001932,AC00070,31.19,2023-04-25,Debit,Charlotte,ATM,1,5545.96,0,0,0,0,0,0,0
TX001933,AC00284,112.91,2023-11-15,Credit,Tucson,Online,1,4764.48,0,0,1,0,0,1,0
TX001934,AC00337,742.26,2023-06-20,Debit,San Diego,Online,1,7868.19,0,0,1,0,0,1,0
TX001935,AC00051,256.80,2023-02-24,Debit,Charlotte,ATM,1,1128.38,0,0,0,0,0,0,0
TX001936,AC00328,378.68,2023-01-06,Debit,Fort Worth,ATM,1,7627.04,0,0,0,0,0,0,0
TX001937,AC00064,571.93,2023-09-20,Debit,Washington,Online,1,4026.03,0,0,1,0,0,1,0
TX001938,AC00231,26.31,2023-08-11,Credit,Austin,Online,1,7095.76,0,0,1,0,0,1,0
TX001939,AC00362,205.58,2023-08-16,Debit,Portland,Online,1,1501.95,0,0,1,0,0,1,0
TX001940,AC00363,533.61,2023-12-20,Debit,Mesa,Online,1,3656.93,0,0,1,0,0,1,0
TX001941,AC00196,428.62,2023-06-05,Debit,Raleigh,Branch,1,3473.24,0,0,0,0,0,0,0
TX001942,AC00360,361.22,2023-04-17,Debit,Raleigh,ATM,1,7061.73,0,0,0,0,0,0,0
TX001943,AC00499,837.29,2023-11-27,Debit,Phoenix,Branch,1,6012.67,0,0,0,0,0,0,0
TX001944,AC00213,117.25,2023-04-03,Credit,Atlanta,Online,1,13694.68,0,0,1,0,0,1,0
TX001945,AC00165,135.27,2023-08-10,Debit,Atlanta,ATM,1,9410.51,0,0,0,0,0,0,0
TX001946,AC00299,185.10,2023-08-08,Debit,Albuquerque,Branch,1,6115.63,0,0,0,0,0,0,0
TX001947,AC00119,113.54,2023-09-22,Debit,Columbus,Online,1,5581.21,0,0,1,0,0,1,0
TX001948,AC00409,354.96,2023-11-29,Debit,Fort Worth,Online,1,6712.94,0,0,1,0,0,1,0
TX001949,AC00100,224.22,2023-01-23,Debit,Fresno,Branch,1,8400.87,0,0,0,0,0,0,0
TX001950,AC00244,737.10,2023-07-19,Debit,Washington,ATM,1,4644.19,0,0,0,0,0,0,0
TX001951,AC00382,223.22,2023-07-17,Debit,Fort Worth,ATM,1,1734.22,0,0,0,0,0,0,0
TX001952,AC00389,557.26,2023-10-04,Debit,San Jose,ATM,1,5237.12,0,0,0,0,0,0,0
TX001953,AC00350,1496.57,2023-02-27,Debit,Memphis,Online,1,969.06,1,0,1,1,1,4,1
TX001954,AC00275,27.44,2023-11-06,Debit,Boston,ATM,1,5950.48,0,0,0,0,0,0,0
TX001955,AC00231,310.09,2023-11-24,Debit,Detroit,Branch,1,9962.50,0,0,0,0,0,0,0
TX001956,AC00449,80.38,2023-03-06,Debit,Kansas City,Online,1,9662.88,0,0,1,0,0,1,0
TX001957,AC00248,26.10,2023-12-01,Credit,Detroit,Branch,1,5243.00,0,0,0,0,0,0,0
TX001958,AC00301,845.14,2023-01-09,Credit,Oklahoma City,Branch,1,1702.65,0,0,0,0,0,0,0
TX001959,AC00023,59.73,2023-05-22,Debit,Fresno,ATM,1,800.93,0,0,0,0,0,0,0
TX001960,AC00272,758.77,2023-06-23,Debit,San Antonio,ATM,1,7231.47,0,0,0,0,0,0,0
TX001961,AC00377,301.51,2023-02-24,Debit,Charlotte,ATM,1,1052.31,0,0,0,0,0,0,0
TX001962,AC00276,418.03,2023-09-04,Debit,Austin,Online,1,10721.29,0,0,1,0,0,1,0
TX001963,AC00427,118.06,2023-05-24,Credit,Las Vegas,Branch,1,13560.63,0,0,0,0,0,0,0
TX001964,AC00220,483.92,2023-10-16,Debit,New York,ATM,1,3138.00,0,0,0,0,0,0,0
TX001965,AC00370,78.93,2023-02-17,Debit,Mesa,ATM,1,9916.24,0,0,0,0,0,0,0
TX001966,AC00187,36.63,2023-05-04,Debit,Miami,ATM,1,7941.73,0,0,0,0,0,0,0
TX001967,AC00293,87.85,2023-12-13,Debit,Colorado Springs,Branch,1,3753.24,0,0,0,0,0,0,0
TX001968,AC00203,1001.83,2023-07-17,Debit,Philadelphia,Online,1,9733.83,0,0,1,0,0,1,0
TX001969,AC00016,705.34,2023-09-12,Debit,Washington,Online,1,5003.22,0,0,1,0,0,1,0
TX001970,AC00189,146.55,2023-08-03,Debit,Virginia Beach,Online,5,4087.44,0,1,1,0,0,2,0
TX001971,AC00005,116.89,2023-11-20,Debit,Columbus,Online,1,4880.31,0,0,1,0,0,1,0
TX001972,AC00190,106.41,2023-01-16,Debit,Los Angeles,Branch,1,1310.38,0,0,0,0,0,0,0
TX001973,AC00480,1087.90,2023-03-27,Debit,Boston,ATM,1,2513.51,0,0,0,0,0,0,0
TX001974,AC00407,584.41,2023-01-02,Debit,Las Vegas,ATM,1,4475.22,0,0,0,0,0,0,0
TX001975,AC00195,584.98,2023-06-12,Credit,Chicago,Branch,1,6521.05,0,0,0,0,0,0,0
TX001976,AC00260,79.21,2023-11-24,Debit,Colorado Springs,Branch,1,1615.04,0,0,0,0,0,0,0
TX001977,AC00006,173.13,2023-10-05,Credit,Atlanta,Online,1,1490.34,0,0,1,0,0,1,0
TX001978,AC00294,335.70,2023-01-30,Debit,El Paso,ATM,1,6601.44,0,0,0,0,0,0,0
TX001979,AC00327,1225.50,2023-11-27,Credit,Las Vegas,Online,1,8611.17,1,0,1,0,0,2,0
TX001980,AC00013,422.81,2023-11-20,Debit,Los Angeles,Branch,1,1929.28,0,0,0,0,0,0,0
TX001981,AC00386,135.43,2023-10-06,Debit,San Jose,ATM,1,5315.83,0,0,0,0,0,0,0
TX001982,AC00256,584.88,2023-12-19,Debit,Philadelphia,ATM,1,548.45,0,0,0,0,1,1,0
TX001983,AC00439,308.94,2023-04-03,Debit,Los Angeles,Online,1,1931.66,0,0,1,0,0,1,0
TX001984,AC00088,295.93,2023-02-20,Debit,Boston,Branch,1,1050.63,0,0,0,0,0,0,0
TX001985,AC00303,1512.99,2023-08-08,Debit,Philadelphia,Online,1,9963.39,1,0,1,1,0,3,1
TX001986,AC00245,77.44,2023-06-26,Debit,Washington,Branch,1,1950.63,0,0,0,0,0,0,0
TX001987,AC00188,92.50,2023-09-25,Credit,Seattle,Online,1,6295.45,0,0,1,0,0,1,0
TX001988,AC00225,97.74,2023-09-04,Credit,Los Angeles,Online,1,4113.63,0,0,1,0,0,1,0
TX001989,AC00278,291.68,2023-08-07,Debit,Columbus,ATM,1,1451.02,0,0,0,0,0,0,0
TX001990,AC00311,56.96,2023-06-26,Debit,Albuquerque,ATM,1,1597.85,0,0,0,0,0,0,0
TX001991,AC00206,436.80,2023-07-03,Debit,Seattle,Online,1,1256.33,0,0,1,0,0,1,0
TX001992,AC00329,259.49,2023-06-09,Debit,Austin,Online,1,7320.61,0,0,1,0,0,1,0
TX001993,AC00338,726.26,2023-02-13,Debit,Omaha,Online,1,2150.38,0,0,1,0,0,1,0
TX001994,AC00409,568.68,2023-04-25,Debit,Houston,ATM,1,2940.04,0,0,0,0,0,0,0
TX001995,AC00114,77.57,2023-12-13,Debit,Atlanta,Online,1,12801.93,0,0,1,0,0,1,0
TX001996,AC00460,999.28,2023-05-22,Debit,Boston,Online,1,4272.41,0,0,1,0,0,1,0
TX001997,AC00373,14.16,2023-01-09,Credit,Oklahoma City,Branch,1,5399.76,0,0,0,0,0,0,0
TX001998,AC00021,1142.83,2023-07-14,Credit,Omaha,Branch,1,2467.39,0,0,0,0,0,0,0
TX001999,AC00235,61.33,2023-09-20,Debit,Raleigh,ATM,1,7537.40,0,0,0,0,0,0,0
TX002000,AC00261,27.64,2023-06-09,Debit,New York,Online,1,7498.51,0,0,1,0,0,1,0
TX002001,AC00456,3.85,2023-04-17,Debit,San Jose,ATM,1,10506.41,0,0,0,0,0,0,0
TX002002,AC00332,431.22,2023-04-21,Credit,Austin,Branch,1,6505.98,0,0,0,0,0,0,0
TX002003,AC00245,178.55,2023-12-15,Debit,Houston,Branch,1,7568.40,0,0,0,0,0,0,0
TX002004,AC00388,248.76,2023-05-24,Debit,Denver,ATM,1,546.46,0,0,0,0,0,0,0
TX002005,AC00008,76.16,2023-11-21,Debit,San Francisco,ATM,1,1072.25,0,0,0,0,0,0,0
TX002006,AC00066,347.25,2023-01-30,Debit,Indianapolis,ATM,1,7273.55,0,0,0,0,0,0,0
TX002007,AC00227,28.04,2023-02-15,Debit,Los Angeles,ATM,5,11197.54,0,1,0,0,0,1,0
TX002008,AC00352,325.98,2023-07-20,Debit,Washington,ATM,1,782.35,0,0,0,0,0,0,0
TX002009,AC00481,249.56,2023-11-20,Debit,New York,Branch,1,4444.95,0,0,0,0,0,0,0
TX002010,AC00341,17.43,2023-02-23,Debit,Albuquerque,ATM,1,10658.88,0,0,0,0,0,0,0
TX002011,AC00065,198.01,2023-04-24,Credit,Austin,Branch,1,250.93,0,0,0,0,0,0,0
TX002012,AC00248,585.58,2023-09-04,Debit,Raleigh,Branch,1,1729.02,0,0,0,0,0,0,0
TX002013,AC00177,434.67,2023-12-05,Credit,Virginia Beach,Online,1,1298.13,0,0,1,0,0,1,0
TX002014,AC00139,510.70,2023-06-07,Credit,Nashville,Online,1,5828.48,0,0,1,0,0,1,0
TX002015,AC00252,331.98,2023-08-28,Debit,Denver,ATM,1,7600.99,0,0,0,0,0,0,0
TX002016,AC00286,199.54,2023-10-10,Debit,Portland,Online,1,9603.73,0,0,1,0,0,1,0
TX002017,AC00001,212.97,2023-11-14,Debit,Atlanta,Online,1,4180.40,0,0,1,0,0,1,0
TX002018,AC00453,270.56,2023-02-17,Debit,Philadelphia,Online,1,1268.44,0,0,1,0,0,1,0
TX002019,AC00291,306.37,2023-06-27,Debit,Colorado Springs,ATM,1,9609.67,0,0,0,0,0,0,0
TX002020,AC00113,643.02,2023-10-02,Credit,Detroit,ATM,1,11989.39,0,0,0,0,0,0,0
TX002021,AC00390,98.48,2023-02-16,Debit,Miami,Branch,1,9538.92,0,0,0,0,0,0,0
TX002022,AC00345,889.01,2023-08-29,Debit,Virginia Beach,Online,1,4826.88,0,0,1,0,0,1,0
TX002023,AC00011,537.86,2023-09-19,Debit,Kansas City,Online,1,293.06,0,0,1,0,1,2,0
TX002024,AC00106,241.18,2023-05-30,Debit,Mesa,ATM,1,1445.53,0,0,0,0,0,0,0
TX002025,AC00087,130.54,2023-04-05,Debit,Atlanta,ATM,1,11204.62,0,0,0,0,0,0,0
TX002026,AC00441,800.29,2023-12-04,Credit,San Diego,Branch,1,693.40,0,0,0,0,1,1,0
TX002027,AC00069,8.81,2023-05-22,Debit,Dallas,Online,1,13523.65,0,0,1,0,0,1,0
TX002028,AC00020,28.52,2023-06-02,Debit,Detroit,ATM,1,662.51,0,0,0,0,0,0,0
TX002029,AC00172,431.31,2023-05-01,Credit,Atlanta,Online,1,342.73,0,0,1,0,1,2,0
TX002030,AC00237,885.33,2023-08-22,Credit,Raleigh,ATM,1,7764.16,0,0,0,0,0,0,0
TX002031,AC00186,199.23,2023-09-04,Debit,Tucson,ATM,1,9834.00,0,0,0,0,0,0,0
TX002032,AC00165,42.26,2023-10-26,Debit,Raleigh,ATM,1,268.77,0,0,0,0,0,0,0
TX002033,AC00438,166.06,2023-07-14,Debit,Indianapolis,ATM,1,5397.68,0,0,0,0,0,0,0
TX002034,AC00435,357.72,2023-08-07,Debit,Miami,ATM,1,7659.50,0,0,0,0,0,0,0
TX002035,AC00472,588.37,2023-01-05,Debit,Dallas,Online,1,1926.08,0,0,1,0,0,1,0
TX002036,AC00446,72.82,2023-11-10,Debit,Houston,Online,1,6911.62,0,0,1,0,0,1,0
TX002037,AC00427,162.36,2023-11-22,Debit,Tucson,Online,1,7527.04,0,0,1,0,0,1,0
TX002038,AC00230,584.82,2023-10-17,Credit,Nashville,Online,1,12071.10,0,0,1,0,0,1,0
TX002039,AC00172,38.15,2023-10-06,Credit,Oklahoma City,Online,1,1425.47,0,0,1,0,0,1,0
TX002040,AC00103,477.54,2023-08-21,Credit,San Francisco,ATM,1,1598.63,0,0,0,0,0,0,0
TX002041,AC00467,639.57,2023-12-18,Debit,Philadelphia,Branch,1,11726.47,0,0,0,0,0,0,0
TX002042,AC00094,58.23,2023-07-26,Debit,Phoenix,Online,1,9189.76,0,0,1,0,0,1,0
TX002043,AC00231,776.21,2023-02-22,Credit,Raleigh,Online,1,4895.87,0,0,1,0,0,1,0
TX002044,AC00032,248.76,2023-03-20,Debit,Portland,Branch,1,6178.77,0,0,0,0,0,0,0
TX002045,AC00241,188.61,2024-01-01,Debit,Boston,Online,1,7167.57,0,0,1,0,0,1,0
TX002046,AC00263,675.37,2023-12-29,Credit,Jacksonville,Online,1,4704.91,0,0,1,0,0,1,0
TX002047,AC00012,94.82,2023-03-21,Credit,Columbus,Branch,1,1267.72,0,0,0,0,0,0,0
TX002048,AC00009,425.18,2023-02-20,Credit,Fresno,Online,1,5790.55,0,0,1,0,0,1,0
TX002049,AC00041,50.28,2023-02-02,Debit,Oklahoma City,Branch,1,5729.10,0,0,0,0,0,0,0
TX002050,AC00317,864.72,2023-08-25,Credit,Detroit,Branch,1,7379.38,0,0,0,0,0,0,0
TX002051,AC00475,70.68,2023-11-22,Debit,El Paso,Online,1,1478.41,0,0,1,0,0,1,0
TX002052,AC00181,261.77,2023-01-12,Debit,Chicago,Online,1,824.71,0,0,1,0,0,1,0
TX002053,AC00120,183.22,2023-10-05,Debit,Milwaukee,ATM,1,1024.42,0,0,0,0,0,0,0
TX002054,AC00331,58.32,2023-07-31,Credit,Louisville,Branch,4,6027.49,0,1,0,0,0,1,0
TX002055,AC00500,156.86,2023-01-30,Debit,Charlotte,ATM,1,14453.35,0,0,0,0,0,0,0
TX002056,AC00292,120.67,2023-12-25,Debit,Colorado Springs,ATM,1,5374.54,0,0,0,0,0,0,0
TX002057,AC00436,308.62,2023-10-06,Credit,Sacramento,Branch,1,9148.08,0,0,0,0,0,0,0
TX002058,AC00476,506.81,2023-12-20,Debit,Milwaukee,ATM,1,2757.23,0,0,0,0,0,0,0
TX002059,AC00391,328.39,2023-11-09,Debit,New York,ATM,1,2523.83,0,0,0,0,0,0,0
TX002060,AC00267,796.30,2023-03-22,Debit,Austin,Branch,1,1498.79,0,0,0,0,0,0,0
TX002061,AC00034,72.47,2023-10-17,Debit,Boston,Online,1,1305.56,0,0,1,0,0,1,0
TX002062,AC00425,279.60,2023-05-31,Debit,Fort Worth,ATM,1,1910.90,0,0,0,0,0,0,0
TX002063,AC00048,304.20,2023-06-08,Debit,Indianapolis,Online,1,423.64,0,0,1,0,0,1,0
TX002064,AC00110,351.38,2023-06-26,Debit,New York,Branch,1,7606.63,0,0,0,0,0,0,0
TX002065,AC00427,86.07,2023-11-20,Debit,Dallas,Branch,1,842.56,0,0,0,0,0,0,0
TX002066,AC00483,604.50,2023-08-08,Debit,Portland,ATM,1,709.42,0,0,0,0,0,0,0
TX002067,AC00310,258.70,2023-02-22,Debit,Charlotte,ATM,1,1358.37,0,0,0,0,0,0,0
TX002068,AC00179,994.63,2023-06-21,Debit,Austin,Online,1,13538.14,0,0,1,0,0,1,0
TX002069,AC00363,11.46,2023-01-31,Credit,Austin,Branch,1,7258.33,0,0,0,0,0,0,0
TX002070,AC00080,63.76,2023-06-27,Debit,San Antonio,ATM,1,4980.26,0,0,0,0,0,0,0
TX002071,AC00158,446.83,2023-06-26,Credit,Miami,Branch,1,1623.50,0,0,0,0,0,0,0
TX002072,AC00033,63.54,2023-05-22,Debit,Dallas,ATM,1,4401.78,0,0,0,0,0,0,0
TX002073,AC00492,81.11,2023-10-16,Debit,Charlotte,Online,1,2051.37,0,0,1,0,0,1,0
TX002074,AC00228,441.26,2023-02-27,Credit,Tucson,Branch,5,13704.92,0,1,0,0,0,1,0
TX002075,AC00058,170.96,2023-12-28,Debit,Washington,Branch,1,13374.89,0,0,0,0,0,0,0
TX002076,AC00427,48.51,2023-01-09,Debit,Austin,Branch,1,3363.23,0,0,0,0,0,0,0
TX002077,AC00236,325.03,2023-01-11,Debit,Jacksonville,Branch,1,13521.76,0,0,0,0,0,0,0
TX002078,AC00144,125.83,2023-05-29,Debit,Los Angeles,ATM,1,6109.86,0,0,0,0,0,0,0
TX002079,AC00256,506.83,2023-04-24,Debit,Indianapolis,Branch,1,9975.79,0,0,0,0,0,0,0
TX002080,AC00054,738.94,2023-10-09,Debit,Philadelphia,Branch,1,13856.18,0,0,0,0,0,0,0
TX002081,AC00492,180.36,2023-05-30,Credit,Oklahoma City,Online,1,9905.23,0,0,1,0,0,1,0
TX002082,AC00498,225.10,2023-12-11,Debit,Boston,ATM,1,1547.71,0,0,0,0,0,0,0
TX002083,AC00005,359.51,2023-11-30,Debit,Charlotte,Online,1,7153.72,0,0,1,0,0,1,0
TX002084,AC00204,720.46,2023-12-07,Debit,Tucson,Branch,1,3101.54,0,0,0,0,0,0,0
TX002085,AC00428,1116.57,2023-02-23,Debit,Tucson,ATM,1,1393.14,0,0,0,0,0,0,0
TX002086,AC00019,291.46,2023-02-08,Debit,Miami,ATM,1,7142.53,0,0,0,0,0,0,0
TX002087,AC00029,1192.95,2023-12-04,Debit,Las Vegas,Branch,1,325.15,1,0,0,1,1,3,1
TX002088,AC00449,98.24,2023-04-10,Debit,Mesa,Online,1,580.66,0,0,1,0,0,1,0
TX002089,AC00213,100.48,2023-02-17,Credit,Milwaukee,Branch,1,6149.81,0,0,0,0,0,0,0
TX002090,AC00076,45.90,2023-07-04,Debit,Columbus,Branch,1,5698.25,0,0,0,0,0,0,0
TX002091,AC00442,258.21,2023-11-27,Debit,San Antonio,Online,1,9562.41,0,0,1,0,0,1,0
TX002092,AC00228,1079.11,2023-05-05,Debit,Las Vegas,Online,1,2038.31,0,0,1,0,0,1,0
TX002093,AC00081,287.51,2023-05-22,Debit,El Paso,Online,1,187.65,0,0,1,0,1,2,0
TX002094,AC00072,501.30,2023-05-22,Credit,San Antonio,Online,1,8520.08,0,0,1,0,0,1,0
TX002095,AC00261,26.10,2023-02-17,Debit,Mesa,ATM,1,1435.72,0,0,0,0,0,0,0
TX002096,AC00082,436.77,2023-09-28,Debit,Jacksonville,ATM,1,825.69,0,0,0,0,0,0,0
TX002097,AC00334,292.38,2023-05-15,Debit,Baltimore,ATM,1,5803.89,0,0,0,0,0,0,0
TX002098,AC00251,1026.46,2023-06-21,Debit,Philadelphia,Branch,1,3134.47,0,0,0,0,0,0,0
TX002099,AC00481,25.29,2023-07-27,Debit,Miami,Online,1,5374.69,0,0,1,0,0,1,0
TX002100,AC00239,123.35,2023-08-11,Credit,Baltimore,Online,1,6852.16,0,0,1,0,0,1,0
TX002101,AC00394,139.52,2023-09-22,Debit,Portland,Branch,1,1570.22,0,0,0,0,0,0,0
TX002102,AC00374,51.20,2023-03-13,Debit,Tucson,Online,1,730.60,0,0,1,0,0,1,0
TX002103,AC00054,122.85,2023-11-29,Credit,Seattle,Online,3,13185.39,0,0,1,0,0,1,0
TX002104,AC00281,161.38,2023-11-09,Credit,Colorado Springs,Online,1,3900.34,0,0,1,0,0,1,0
TX002105,AC00140,2.51,2023-04-17,Debit,Baltimore,Online,1,4891.56,0,0,1,0,0,1,0
TX002106,AC00058,22.62,2023-05-10,Debit,Virginia Beach,ATM,1,7682.00,0,0,0,0,0,0,0
TX002107,AC00066,126.83,2023-02-20,Debit,Austin,Branch,1,6100.98,0,0,0,0,0,0,0
TX002108,AC00190,46.60,2023-08-30,Debit,Detroit,Online,1,1562.90,0,0,1,0,0,1,0
TX002109,AC00452,243.80,2023-01-03,Debit,San Francisco,Branch,1,13732.81,0,0,0,0,0,0,0
TX002110,AC00099,231.51,2023-08-28,Credit,Oklahoma City,Branch,1,5790.70,0,0,0,0,0,0,0
TX002111,AC00126,175.05,2023-01-02,Debit,San Francisco,Online,1,1447.35,0,0,1,0,0,1,0
TX002112,AC00021,762.74,2023-05-02,Debit,Los Angeles,ATM,1,207.10,0,0,0,0,1,1,0
TX002113,AC00353,34.03,2023-05-22,Debit,Los Angeles,Branch,1,3077.20,0,0,0,0,0,0,0
TX002114,AC00482,15.95,2023-03-14,Debit,Raleigh,Branch,1,1983.00,0,0,0,0,0,0,0
TX002115,AC00427,926.53,2023-11-24,Debit,Milwaukee,ATM,1,3120.10,0,0,0,0,0,0,0
TX002116,AC00430,101.51,2023-03-23,Credit,Tucson,Online,1,3052.47,0,0,1,0,0,1,0
TX002117,AC00043,309.42,2023-10-18,Debit,Fresno,Branch,1,8564.46,0,0,0,0,0,0,0
TX002118,AC00186,257.60,2023-12-18,Credit,Fort Worth,Online,1,7950.74,0,0,1,0,0,1,0
TX002119,AC00248,746.78,2023-11-27,Credit,Mesa,Branch,1,1699.81,0,0,0,0,0,0,0
TX002120,AC00069,82.01,2023-12-25,Credit,Sacramento,Branch,1,287.46,0,0,0,0,0,0,0
TX002121,AC00002,476.99,2023-01-10,Debit,San Diego,Online,1,1154.48,0,0,1,0,0,1,0
TX002122,AC00090,320.11,2023-08-31,Debit,El Paso,Branch,1,4076.48,0,0,0,0,0,0,0
TX002123,AC00210,333.39,2023-09-11,Debit,Philadelphia,ATM,1,10628.59,0,0,0,0,0,0,0
TX002124,AC00014,10.30,2023-12-07,Debit,Fresno,ATM,1,7801.32,0,0,0,0,0,0,0
TX002125,AC00039,737.46,2023-01-03,Credit,Albuquerque,Branch,4,634.16,0,1,0,0,1,2,0
TX002126,AC00021,416.55,2023-05-05,Debit,Oklahoma City,Online,1,922.96,0,0,1,0,0,1,0
TX002127,AC00242,84.91,2023-10-16,Debit,Raleigh,Online,1,1671.86,0,0,1,0,0,1,0
TX002128,AC00413,98.95,2023-12-29,Debit,Mesa,Branch,1,5670.82,0,0,0,0,0,0,0
TX002129,AC00082,18.14,2023-02-17,Credit,Milwaukee,ATM,1,6020.85,0,0,0,0,0,0,0
TX002130,AC00304,1154.79,2023-08-02,Debit,Columbus,ATM,1,6180.30,0,0,0,0,0,0,0
TX002131,AC00098,215.13,2023-01-05,Debit,Charlotte,Online,1,3956.69,0,0,1,0,0,1,0
TX002132,AC00372,218.57,2023-10-16,Credit,Memphis,Branch,1,13869.86,0,0,0,0,0,0,0
TX002133,AC00274,341.88,2023-06-14,Debit,Austin,ATM,1,4159.52,0,0,0,0,0,0,0
TX002134,AC00080,691.92,2023-07-10,Debit,Boston,Online,1,1084.65,0,0,1,0,0,1,0
TX002135,AC00064,50.43,2023-07-10,Debit,San Jose,Branch,1,9794.26,0,0,0,0,0,0,0
TX002136,AC00241,440.43,2023-09-21,Debit,Colorado Springs,Branch,1,5123.24,0,0,0,0,0,0,0
TX002137,AC00055,299.03,2023-01-19,Debit,Columbus,Branch,1,1381.28,0,0,0,0,0,0,0
TX002138,AC00215,1.98,2023-12-25,Debit,Seattle,ATM,1,11619.10,0,0,0,0,0,0,0
TX002139,AC00037,173.45,2023-12-25,Debit,Philadelphia,ATM,1,9077.62,0,0,0,0,0,0,0
TX002140,AC00325,438.76,2023-02-13,Debit,San Antonio,Branch,1,1824.19,0,0,0,0,0,0,0
TX002141,AC00394,519.62,2023-11-23,Credit,Washington,Online,1,4159.33,0,0,1,0,0,1,0
TX002142,AC00164,738.68,2023-03-07,Debit,Chicago,Online,1,14352.33,0,0,1,0,0,1,0
TX002143,AC00096,151.14,2023-06-01,Debit,Memphis,Online,1,2156.54,0,0,1,0,0,1,0
TX002144,AC00402,75.77,2023-08-07,Debit,Charlotte,Branch,1,8361.70,0,0,0,0,0,0,0
